UTC,Voltage (V),Current (A),Active Power (W),Computed Power (W),Frequency (Hz),Apparent Power (VA),Power Factor (PF),Total Energy (Wh),Resettable Energy (Wh),Elapsed Time (µs)
1740559199388,232,0.013,1,1.9,49.96,2,0.63,32919,32919,16104.459762573242
1740559199416,232,0.013,1,1.9,49.96,2,0.63,32919,32919,15446.42448425293
1740559199444,232,0.013,1,1.9,49.96,2,0.63,32919,32919,16150.712966918945
1740559199472,232,0.013,1,1.9,49.96,2,0.63,32919,32919,15806.913375854492
1740559199499,232,0.013,1,1.9,49.96,2,0.63,32919,32919,15602.11181640625
1740559199527,232,0.013,1,1.9,49.96,2,0.63,32919,32919,15671.253204345703
1740559199555,232,0.013,1,1.9,49.96,2,0.63,32919,32919,15999.317169189453
1740559199583,232,0.013,1,1.9,49.96,2,0.63,32919,32919,16278.982162475586
1740559199620,232,0.013,1,1.9,49.96,2,0.63,32919,32919,24122.238159179688
1740559199648,233,0.013,1,1.911,49.96,2,0.631,32919,32919,15965.938568115234
1740559199677,233,0.013,1,1.911,49.96,2,0.631,32919,32919,15895.605087280273
1740559199705,233,0.013,1,1.911,49.96,2,0.631,32919,32919,16114.473342895508
1740559199733,233,0.013,1,1.911,49.96,2,0.631,32919,32919,16027.688980102539
1740559199761,233,0.013,1,1.911,49.96,2,0.631,32919,32919,16092.777252197266
1740559199789,233,0.013,1,1.911,49.96,2,0.631,32919,32919,15997.171401977539
1740559199817,233,0.013,1,1.911,49.96,2,0.631,32919,32919,15797.853469848633
1740559199846,233,0.013,1,1.911,49.96,2,0.631,32919,32919,16027.450561523438
1740559199874,233,0.013,1,1.911,49.96,2,0.631,32919,32919,15595.91293334961
1740559199902,233,0.013,1,1.911,49.96,2,0.631,32919,32919,15990.495681762695
1740559199930,233,0.013,1,1.911,49.96,2,0.631,32919,32919,15823.841094970703
1740559199958,233,0.013,1,1.911,49.96,2,0.631,32919,32919,15629.291534423828
1740559199986,233,0.013,1,1.911,49.96,2,0.631,32919,32919,15599.727630615234
1740559200015,233,0.013,1,1.911,49.96,2,0.631,32919,32919,16113.519668579102
1740559200047,233,0.013,1,1.911,49.96,2,0.631,32919,32919,20189.285278320312
1740559200077,233,0.013,1,1.911,49.96,2,0.631,32919,32919,16865.253448486328
1740559200104,233,0.013,1,1.911,49.96,2,0.631,32919,32919,15935.897827148438
1740559200133,233,0.013,1,1.911,49.96,2,0.631,32919,32919,15856.98127746582
1740559200161,233,0.013,1,1.911,49.96,2,0.631,32919,32919,15909.194946289062
1740559200188,233,0.013,1,1.911,49.96,2,0.631,32919,32919,15149.116516113281
1740559200216,233,0.013,1,1.911,49.96,2,0.631,32919,32919,16090.39306640625
1740559200244,233,0.013,1,1.911,49.96,2,0.631,32919,32919,15701.2939453125
1740559200271,233,0.013,1,1.911,49.96,2,0.631,32919,32919,15714.883804321289
1740559200299,233,0.013,1,1.911,49.96,2,0.631,32919,32919,16104.698181152344
1740559200328,233,0.013,1,1.911,49.96,2,0.631,32919,32919,15703.439712524414
1740559200356,233,0.013,1,1.911,49.96,2,0.631,32919,32919,15649.080276489258
1740559200384,233,0.013,1,1.911,49.96,2,0.631,32919,32919,15580.65414428711
1740559200412,233,0.013,1,1.911,49.96,2,0.631,32919,32919,15868.663787841797
1740559200440,233,0.013,1,1.911,49.96,2,0.631,32919,32919,15727.996826171875
1740559200467,233,0.013,1,1.911,49.96,2,0.631,32919,32919,15675.544738769531
1740559200495,233,0.013,1,1.911,49.96,2,0.631,32919,32919,15261.88850402832
1740559200541,233,0.013,1,1.911,49.96,2,0.631,32919,32919,34172.05810546875
1740559200569,233,0.013,1,1.911,49.96,2,0.631,32919,32919,16003.37028503418
1740559200597,233,0.013,1,1.911,49.96,2,0.631,32919,32919,15712.976455688477
1740559200633,233,0.013,1,1.905,49.96,2,0.629,32919,32919,22780.179977416992
1740559200661,233,0.013,1,1.905,49.96,2,0.629,32919,32919,15893.697738647461
1740559200688,233,0.013,1,1.905,49.96,2,0.629,32919,32919,15483.379364013672
1740559200718,233,0.013,1,1.905,49.96,2,0.629,32919,32919,17851.35269165039
1740559200746,233,0.013,1,1.905,49.96,2,0.629,32919,32919,16366.004943847656
1740559200775,233,0.013,1,1.905,49.96,2,0.629,32919,32919,15979.528427124023
1740559200803,233,0.013,1,1.905,49.96,2,0.629,32919,32919,16258.716583251953
1740559200832,233,0.013,1,1.905,49.96,2,0.629,32919,32919,16008.138656616211
1740559200860,233,0.013,1,1.905,49.96,2,0.629,32919,32919,15771.865844726562
1740559200888,233,0.013,1,1.905,49.96,2,0.629,32919,32919,15812.158584594727
1740559200916,233,0.013,1,1.905,49.96,2,0.629,32919,32919,15753.507614135742
1740559200943,233,0.013,1,1.905,49.96,2,0.629,32919,32919,15492.916107177734
1740559200971,233,0.013,1,1.905,49.96,2,0.629,32919,32919,15543.222427368164
1740559200998,233,0.013,1,1.905,49.96,2,0.629,32919,32919,15396.833419799805
1740559201026,233,0.013,1,1.905,49.96,2,0.629,32919,32919,15621.185302734375
1740559201054,233,0.013,1,1.905,49.96,2,0.629,32919,32919,15766.382217407227
1740559201082,233,0.013,1,1.905,49.96,2,0.629,32919,32919,15386.343002319336
1740559201111,233,0.013,1,1.905,49.96,2,0.629,32919,32919,16297.578811645508
1740559201139,233,0.013,1,1.905,49.96,2,0.629,32919,32919,15923.97689819336
1740559201167,233,0.013,1,1.905,49.96,2,0.629,32919,32919,15800.714492797852
1740559201195,233,0.013,1,1.905,49.96,2,0.629,32919,32919,15610.456466674805
1740559201223,233,0.013,1,1.905,49.96,2,0.629,32919,32919,16155.481338500977
1740559201251,233,0.013,1,1.905,49.96,2,0.629,32919,32919,15875.816345214844
1740559201279,233,0.013,1,1.905,49.96,2,0.629,32919,32919,15993.118286132812
1740559201308,233,0.013,1,1.905,49.96,2,0.629,32919,32919,16210.794448852539
1740559201337,233,0.013,1,1.905,49.96,2,0.629,32919,32919,16337.156295776367
1740559201366,233,0.013,1,1.905,49.96,2,0.629,32919,32919,16601.3240814209
1740559201394,233,0.013,1,1.905,49.96,2,0.629,32919,32919,16073.70376586914
1740559201422,233,0.013,1,1.905,49.96,2,0.629,32919,32919,15963.554382324219
1740559201450,233,0.013,1,1.905,49.96,2,0.629,32919,32919,15919.208526611328
1740559201479,233,0.013,1,1.905,49.96,2,0.629,32919,32919,16045.808792114258
1740559201507,233,0.013,1,1.905,49.96,2,0.629,32919,32919,15843.391418457031
1740559201535,233,0.013,1,1.905,49.96,2,0.629,32919,32919,15949.249267578125
1740559201564,233,0.013,1,1.905,49.96,2,0.629,32919,32919,15957.117080688477
1740559201592,233,0.013,1,1.905,49.96,2,0.629,32919,32919,15688.657760620117
1740559201627,233,0.013,1,1.914,49.96,2,0.632,32919,32919,23513.317108154297
1740559201656,232,0.013,1,1.906,49.96,2,0.632,32919,32919,16057.968139648438
1740559201684,232,0.013,1,1.906,49.96,2,0.632,32919,32919,15943.288803100586
1740559201712,232,0.013,1,1.906,49.96,2,0.632,32919,32919,16297.81723022461
1740559201741,232,0.013,1,1.906,49.96,2,0.632,32919,32919,16090.39306640625
1740559201769,232,0.013,1,1.906,49.96,2,0.632,32919,32919,15942.811965942383
1740559201797,232,0.013,1,1.906,49.96,2,0.632,32919,32919,16092.061996459961
1740559201825,232,0.013,1,1.906,49.96,2,0.632,32919,32919,15591.859817504883
1740559201853,232,0.013,1,1.906,49.96,2,0.632,32919,32919,16178.369522094727
1740559201881,232,0.013,1,1.906,49.96,2,0.632,32919,32919,15802.860260009766
1740559201909,232,0.013,1,1.906,49.96,2,0.632,32919,32919,16050.100326538086
1740559201937,232,0.013,1,1.906,49.96,2,0.632,32919,32919,15889.644622802734
1740559201965,232,0.013,1,1.906,49.96,2,0.632,32919,32919,15416.145324707031
1740559201993,232,0.013,1,1.906,49.96,2,0.632,32919,32919,15613.317489624023
1740559202021,232,0.013,1,1.906,49.96,2,0.632,32919,32919,15633.821487426758
1740559202050,232,0.013,1,1.906,49.96,2,0.632,32919,32919,16143.083572387695
1740559202078,232,0.013,1,1.906,49.96,2,0.632,32919,32919,15987.396240234375
1740559202106,232,0.013,1,1.906,49.96,2,0.632,32919,32919,15285.253524780273
1740559202134,232,0.013,1,1.906,49.96,2,0.632,32919,32919,15852.45132446289
1740559202162,232,0.013,1,1.906,49.96,2,0.632,32919,32919,15706.300735473633
1740559202190,232,0.013,1,1.906,49.96,2,0.632,32919,32919,16219.377517700195
1740559202218,232,0.013,1,1.906,49.96,2,0.632,32919,32919,15735.387802124023
1740559202246,232,0.013,1,1.906,49.96,2,0.632,32919,32919,16001.462936401367
1740559202274,232,0.013,1,1.906,49.96,2,0.632,32919,32919,16042.947769165039
1740559202302,232,0.013,1,1.906,49.96,2,0.632,32919,32919,15698.432922363281
1740559202330,232,0.013,1,1.906,49.96,2,0.632,32919,32919,15867.71011352539
1740559202358,232,0.013,1,1.906,49.96,2,0.632,32919,32919,16264.200210571289
1740559202387,232,0.013,1,1.906,49.96,2,0.632,32919,32919,16111.373901367188
1740559202415,232,0.013,1,1.906,49.96,2,0.632,32919,32919,15788.555145263672
1740559202443,232,0.013,1,1.906,49.96,2,0.632,32919,32919,15956.878662109375
1740559202471,232,0.013,1,1.906,49.96,2,0.632,32919,32919,15600.68130493164
1740559202518,232,0.013,1,1.906,49.96,2,0.632,32919,32919,35053.01475524902
1740559202547,232,0.013,1,1.906,49.96,2,0.632,32919,32919,16525.5069732666
1740559202576,232,0.013,1,1.906,49.96,2,0.632,32919,32919,15683.174133300781
1740559202603,232,0.013,1,1.906,49.96,2,0.632,32919,32919,15893.936157226562
1740559202632,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16748.905181884766
1740559202661,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15945.4345703125
1740559202689,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16083.002090454102
1740559202717,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15695.333480834961
1740559202745,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16079.902648925781
1740559202773,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15923.023223876953
1740559202802,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15942.573547363281
1740559202830,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16278.505325317383
1740559202859,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15925.64582824707
1740559202887,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15843.391418457031
1740559202915,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15415.430068969727
1740559202943,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15574.455261230469
1740559202971,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15850.543975830078
1740559202998,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15486.24038696289
1740559203026,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15651.702880859375
1740559203054,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15401.124954223633
1740559203081,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15533.685684204102
1740559203109,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15773.773193359375
1740559203138,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15652.41813659668
1740559203166,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16047.000885009766
1740559203195,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16583.681106567383
1740559203222,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15866.756439208984
1740559203251,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16114.234924316406
1740559203279,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16218.900680541992
1740559203307,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16019.821166992188
1740559203336,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15893.697738647461
1740559203364,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15565.39535522461
1740559203392,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15979.05158996582
1740559203420,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15894.651412963867
1740559203449,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16070.365905761719
1740559203477,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15897.750854492188
1740559203504,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15438.556671142578
1740559203532,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15830.516815185547
1740559203561,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16000.509262084961
1740559203589,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16000.509262084961
1740559203624,232,0.013,1,1.9,49.97,2,0.63,32919,32919,23554.325103759766
1740559203653,232,0.013,1,1.912,49.97,2,0.634,32919,32919,16092.300415039062
1740559203682,232,0.013,1,1.912,49.97,2,0.634,32919,32919,15832.901000976562
1740559203710,232,0.013,1,1.912,49.97,2,0.634,32919,32919,15967.369079589844
1740559203738,232,0.013,1,1.912,49.97,2,0.634,32919,32919,15741.348266601562
1740559203765,232,0.013,1,1.912,49.97,2,0.634,32919,32919,16014.814376831055
1740559203794,232,0.013,1,1.912,49.97,2,0.634,32919,32919,16220.808029174805
1740559203822,232,0.013,1,1.912,49.97,2,0.634,32919,32919,15707.015991210938
1740559203851,232,0.013,1,1.912,49.97,2,0.634,32919,32919,16420.602798461914
1740559203878,232,0.013,1,1.912,49.97,2,0.634,32919,32919,15627.384185791016
1740559203907,232,0.013,1,1.912,49.97,2,0.634,32919,32919,16155.242919921875
1740559203935,232,0.013,1,1.912,49.97,2,0.634,32919,32919,15585.660934448242
1740559203963,232,0.013,1,1.912,49.97,2,0.634,32919,32919,15670.537948608398
1740559203991,232,0.013,1,1.912,49.97,2,0.634,32919,32919,15417.57583618164
1740559204019,232,0.013,1,1.912,49.97,2,0.634,32919,32919,15527.486801147461
1740559204047,232,0.013,1,1.912,49.97,2,0.634,32919,32919,15867.948532104492
1740559204074,232,0.013,1,1.912,49.97,2,0.634,32919,32919,15702.72445678711
1740559204102,232,0.013,1,1.912,49.97,2,0.634,32919,32919,15943.765640258789
1740559204130,232,0.013,1,1.912,49.97,2,0.634,32919,32919,15794.27719116211
1740559204158,232,0.013,1,1.912,49.97,2,0.634,32919,32919,15700.101852416992
1740559204187,232,0.013,1,1.912,49.97,2,0.634,32919,32919,15986.68098449707
1740559204215,232,0.013,1,1.912,49.97,2,0.634,32919,32919,15913.248062133789
1740559204244,232,0.013,1,1.912,49.97,2,0.634,32919,32919,16474.96223449707
1740559204272,232,0.013,1,1.912,49.97,2,0.634,32919,32919,16135.692596435547
1740559204301,232,0.013,1,1.912,49.97,2,0.634,32919,32919,16407.489776611328
1740559204330,232,0.013,1,1.912,49.97,2,0.634,32919,32919,16587.73422241211
1740559204358,232,0.013,1,1.912,49.97,2,0.634,32919,32919,15606.164932250977
1740559204386,232,0.013,1,1.912,49.97,2,0.634,32919,32919,16142.845153808594
1740559204414,232,0.013,1,1.912,49.97,2,0.634,32919,32919,15559.911727905273
1740559204442,232,0.013,1,1.912,49.97,2,0.634,32919,32919,15916.824340820312
1740559204470,232,0.013,1,1.912,49.97,2,0.634,32919,32919,15828.609466552734
1740559204498,232,0.013,1,1.912,49.97,2,0.634,32919,32919,15892.267227172852
1740559204533,232,0.013,1,1.912,49.97,2,0.634,32919,32919,22799.968719482422
1740559204561,232,0.013,1,1.912,49.97,2,0.634,32919,32919,15610.456466674805
1740559204589,232,0.013,1,1.912,49.97,2,0.634,32919,32919,16138.792037963867
1740559204625,232,0.013,1,1.912,49.97,2,0.634,32919,32919,24537.80174255371
1740559204653,232,0.013,1,1.906,49.97,2,0.632,32919,32919,16073.226928710938
1740559204682,232,0.013,1,1.906,49.97,2,0.632,32919,32919,16378.402709960938
1740559204710,232,0.013,1,1.906,49.97,2,0.632,32919,32919,15913.724899291992
1740559204738,232,0.013,1,1.906,49.97,2,0.632,32919,32919,15846.490859985352
1740559204766,232,0.013,1,1.906,49.97,2,0.632,32919,32919,16057.252883911133
1740559204795,232,0.013,1,1.906,49.97,2,0.632,32919,32919,16153.812408447266
1740559204823,232,0.013,1,1.906,49.97,2,0.632,32919,32919,16229.391098022461
1740559204852,232,0.013,1,1.906,49.97,2,0.632,32919,32919,16678.571701049805
1740559204881,232,0.013,1,1.906,49.97,2,0.632,32919,32919,16350.746154785156
1740559204910,232,0.013,1,1.906,49.97,2,0.632,32919,32919,16403.1982421875
1740559204939,232,0.013,1,1.906,49.97,2,0.632,32919,32919,16541.719436645508
1740559204967,232,0.013,1,1.906,49.97,2,0.632,32919,32919,16590.595245361328
1740559204996,232,0.013,1,1.906,49.97,2,0.632,32919,32919,16272.06802368164
1740559205023,232,0.013,1,1.906,49.97,2,0.632,32919,32919,15822.887420654297
1740559205052,232,0.013,1,1.906,49.97,2,0.632,32919,32919,16171.932220458984
1740559205080,232,0.013,1,1.906,49.97,2,0.632,32919,32919,16075.13427734375
1740559205109,232,0.013,1,1.906,49.97,2,0.632,32919,32919,16228.437423706055
1740559205137,232,0.013,1,1.906,49.97,2,0.632,32919,32919,16132.593154907227
1740559205165,232,0.013,1,1.906,49.97,2,0.632,32919,32919,15989.78042602539
1740559205194,232,0.013,1,1.906,49.97,2,0.632,32919,32919,16382.217407226562
1740559205222,232,0.013,1,1.906,49.97,2,0.632,32919,32919,16181.94580078125
1740559205252,232,0.013,1,1.906,49.97,2,0.632,32919,32919,16885.51902770996
1740559205280,232,0.013,1,1.906,49.97,2,0.632,32919,32919,16165.25650024414
1740559205309,232,0.013,1,1.906,49.97,2,0.632,32919,32919,16047.000885009766
1740559205337,232,0.013,1,1.906,49.97,2,0.632,32919,32919,15763.521194458008
1740559205365,232,0.013,1,1.906,49.97,2,0.632,32919,32919,16377.21061706543
1740559205393,232,0.013,1,1.906,49.97,2,0.632,32919,32919,16135.692596435547
1740559205421,232,0.013,1,1.906,49.97,2,0.632,32919,32919,15933.990478515625
1740559205450,232,0.013,1,1.906,49.97,2,0.632,32919,32919,16526.93748474121
1740559205479,232,0.013,1,1.906,49.97,2,0.632,32919,32919,16429.18586730957
1740559205507,232,0.013,1,1.906,49.97,2,0.632,32919,32919,15993.595123291016
1740559205535,232,0.013,1,1.906,49.97,2,0.632,32919,32919,15899.658203125
1740559205563,232,0.013,1,1.906,49.97,2,0.632,32919,32919,16218.66226196289
1740559205591,232,0.013,1,1.906,49.97,2,0.632,32919,32919,15794.754028320312
1740559205628,232,0.013,1,1.9,49.97,2,0.63,32919,32919,24497.98583984375
1740559205656,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16108.512878417969
1740559205684,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15913.48648071289
1740559205712,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15818.83430480957
1740559205741,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16387.224197387695
1740559205770,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16527.652740478516
1740559205797,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15897.989273071289
1740559205826,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15617.609024047852
1740559205854,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16259.67025756836
1740559205882,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16217.470169067383
1740559205911,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16004.800796508789
1740559205939,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16014.575958251953
1740559205968,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16535.043716430664
1740559205996,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16203.641891479492
1740559206025,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16046.285629272461
1740559206053,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16170.024871826172
1740559206081,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15980.958938598633
1740559206109,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15858.173370361328
1740559206137,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16176.700592041016
1740559206166,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16230.82160949707
1740559206195,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16734.838485717773
1740559206223,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15821.456909179688
1740559206251,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16106.128692626953
1740559206279,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16220.0927734375
1740559206307,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16182.661056518555
1740559206335,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15972.137451171875
1740559206363,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15973.567962646484
1740559206393,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16994.953155517578
1740559206421,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15901.327133178711
1740559206450,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16538.619995117188
1740559206478,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16219.615936279297
1740559206526,232,0.013,1,1.9,49.97,2,0.63,32919,32919,35543.68019104004
1740559206554,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16050.577163696289
1740559206583,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16284.942626953125
1740559206618,232,0.013,1,1.9,49.97,2,0.63,32919,32919,23344.039916992188
1740559206647,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16635.17951965332
1740559206676,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16633.51058959961
1740559206704,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16242.504119873047
1740559206732,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15822.887420654297
1740559206760,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15753.746032714844
1740559206788,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16347.646713256836
1740559206817,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15986.442565917969
1740559206845,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15937.089920043945
1740559206873,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16061.544418334961
1740559206901,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16041.040420532227
1740559206930,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16267.538070678711
1740559206958,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16098.976135253906
1740559206987,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16379.356384277344
1740559207015,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16092.061996459961
1740559207044,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16108.274459838867
1740559207072,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16373.157501220703
1740559207100,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15835.762023925781
1740559207129,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16143.321990966797
1740559207157,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16326.665878295898
1740559207186,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16150.951385498047
1740559207214,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16649.961471557617
1740559207243,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16277.551651000977
1740559207272,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16293.764114379883
1740559207300,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16091.585159301758
1740559207328,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16349.554061889648
1740559207357,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16135.215759277344
1740559207385,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16153.097152709961
1740559207413,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15960.931777954102
1740559207441,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16007.184982299805
1740559207470,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16671.419143676758
1740559207498,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16433.238983154297
1740559207527,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16534.805297851562
1740559207555,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15789.508819580078
1740559207583,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16268.491744995117
1740559207621,232,0.013,1,1.9,49.97,2,0.63,32919,32919,24730.920791625977
1740559207649,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16527.175903320312
1740559207678,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16039.133071899414
1740559207706,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16295.194625854492
1740559207734,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16188.859939575195
1740559207762,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15989.542007446289
1740559207791,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16051.769256591797
1740559207819,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15907.28759765625
1740559207847,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16320.70541381836
1740559207876,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15969.276428222656
1740559207904,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16236.305236816406
1740559207932,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15951.156616210938
1740559207962,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16594.409942626953
1740559207990,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16299.247741699219
1740559208019,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16207.93342590332
1740559208048,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16461.610794067383
1740559208077,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16309.261322021484
1740559208105,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16306.400299072266
1740559208134,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16237.974166870117
1740559208162,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15781.402587890625
1740559208190,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15942.096710205078
1740559208219,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16236.066818237305
1740559208247,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16097.307205200195
1740559208276,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16400.09880065918
1740559208304,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16458.749771118164
1740559208333,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16483.783721923828
1740559208361,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16428.470611572266
1740559208389,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16153.573989868164
1740559208418,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16132.116317749023
1740559208447,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16181.707382202148
1740559208475,232,0.013,1,1.9,49.97,2,0.63,32919,32919,16004.085540771484
1740559208505,232,0.013,1,1.9,49.97,2,0.63,32919,32919,18200.159072875977
1740559208539,232,0.013,1,1.9,49.97,2,0.63,32919,32919,21785.736083984375
1740559208567,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15902.519226074219
1740559208595,232,0.013,1,1.9,49.97,2,0.63,32919,32919,15945.4345703125
1740559208631,233,0.013,1,1.878,49.97,3,0.62,32919,32919,23954.391479492188
1740559208660,233,0.013,1,1.878,49.97,3,0.62,32919,32919,15995.025634765625
1740559208689,233,0.013,1,1.878,49.97,3,0.62,32919,32919,16093.49250793457
1740559208717,233,0.013,1,1.878,49.97,3,0.62,32919,32919,16344.308853149414
1740559208745,233,0.013,1,1.878,49.97,3,0.62,32919,32919,15923.500061035156
1740559208774,233,0.013,1,1.878,49.97,3,0.62,32919,32919,16354.799270629883
1740559208803,233,0.013,1,1.878,49.97,3,0.62,32919,32919,16544.342041015625
1740559208831,233,0.013,1,1.878,49.97,3,0.62,32919,32919,16064.643859863281
1740559208860,233,0.013,1,1.878,49.97,3,0.62,32919,32919,16592.979431152344
