UTC_Timestamp,Download_Resolution,Download_Bitrate,Bandwidth_Estimate,FPS,Skipped_Frames,Buffer_Size,Latency_To_Broadcaster,Codecs,Protocol,Latency_Mode
1741549953440,1280x720,1280x720,750x422,49,3053,3540,3.09.,3.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741549953841,1280x720,1280x720,750x422,75,3053,3540,3.15.,3.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741549954242,1280x720,1280x720,750x422,75,3053,3540,3.15.,3.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741549954643,1280x720,1280x720,750x422,75,3053,3540,3.15.,3.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741549955044,1280x720,1280x720,750x422,30,2964,3473,3.13.,3.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741549955444,1280x720,1280x720,750x422,30,2964,3473,3.13.,3.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741549955846,1280x720,1280x720,750x422,72,2964,3473,3.12.,3.53.,avc1.4D401F,mp4a.40.2,Low Latency
1741549956251,1280x720,1280x720,750x422,72,2964,3473,3.12.,3.53.,avc1.4D401F,mp4a.40.2,Low Latency
1741549956653,1280x720,1280x720,750x422,72,2964,3473,3.12.,3.53.,avc1.4D401F,mp4a.40.2,Low Latency
1741549957053,1280x720,1280x720,750x422,68,3197,3547,3.09.,3.53.,avc1.4D401F,mp4a.40.2,Low Latency
1741549957455,1280x720,1280x720,750x422,68,3197,3547,3.09.,3.53.,avc1.4D401F,mp4a.40.2,Low Latency
1741549957856,1280x720,1280x720,750x422,75,3197,3547,3.04.,3.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741549958259,1280x720,1280x720,750x422,75,3197,3547,3.04.,3.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741549958660,1280x720,1280x720,750x422,75,3197,3547,3.04.,3.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741549959062,1280x720,1280x720,750x422,75,2992,3394,3.12.,3.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741549959463,1280x720,1280x720,750x422,75,2992,3394,3.12.,3.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741549959863,1280x720,1280x720,750x422,75,2992,3394,3.12.,3.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741549960264,1280x720,1280x720,750x422,75,2992,3394,3.12.,3.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741549960664,1280x720,1280x720,750x422,75,2992,3394,3.12.,3.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741549961064,1280x720,1280x720,750x422,75,2992,3394,3.12.,3.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741549961465,1280x720,1280x720,750x422,62,2992,3490,2.09.,3.56.,avc1.4D401F,mp4a.40.2,Low Latency
1741549961865,1280x720,1280x720,750x422,136,2992,3490,1.59.,3.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741549962266,1280x720,1280x720,750x422,136,2992,3490,1.59.,3.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741549962666,1280x720,1280x720,750x422,136,2992,3490,1.59.,3.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741549964269,1280x720,1280x720,750x422,53,2986,3967,2.04.,3.39.,avc1.4D401F,mp4a.40.2,Low Latency
1741549964670,1280x720,1280x720,750x422,53,2986,3967,2.04.,3.39.,avc1.4D401F,mp4a.40.2,Low Latency
1741549965070,1280x720,1280x720,750x422,79,2986,3967,1.04.,3.39.,avc1.4D401F,mp4a.40.2,Low Latency
1741549965469,1280x720,1280x720,750x422,79,2986,3967,1.04.,3.39.,avc1.4D401F,mp4a.40.2,Low Latency
1741549965870,1280x720,1280x720,750x422,56,2986,3967,0.04.,3.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741549963067,1280x720,1280x720,750x422,73,2986,3967,3.04.,3.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741549963468,1280x720,1280x720,750x422,73,2986,3967,3.04.,3.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741549963869,1280x720,1280x720,750x422,53,2986,3967,2.04.,3.39.,avc1.4D401F,mp4a.40.2,Low Latency
1741549966271,1280x720,1280x720,750x422,56,2986,3967,0.04.,3.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741549966670,1280x720,1280x720,750x422,56,2986,3967,0.04.,3.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741549967071,1280x720,1280x720,750x422,59,3014,3989,3.57.,3.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741549967471,1280x720,1280x720,750x422,59,3014,3989,3.57.,3.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741549967872,1280x720,1280x720,750x422,53,3014,3989,3.59.,3.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741549968274,1280x720,1280x720,750x422,53,3014,3989,3.59.,3.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741549968675,1280x720,1280x720,750x422,53,3014,3989,3.59.,3.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741549969075,1280x720,1280x720,750x422,72,3057,3959,3.56.,4.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741549969475,1280x720,1280x720,750x422,72,3057,3959,3.56.,4.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741549969877,1280x720,1280x720,750x422,60,3057,3959,3.54.,4.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741549970278,1280x720,1280x720,750x422,60,3057,3959,3.54.,4.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741549970679,1280x720,1280x720,750x422,60,3057,3959,3.54.,4.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741549971082,1280x720,1280x720,750x422,74,3113,3767,3.59.,3.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741549971483,1280x720,1280x720,750x422,74,3113,3767,3.59.,3.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741549971884,1280x720,1280x720,750x422,53,3113,3767,3.61.,3.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741549972285,1280x720,1280x720,750x422,53,3113,3767,3.61.,3.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741549972686,1280x720,1280x720,750x422,53,3113,3767,3.61.,3.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741549973087,1280x720,1280x720,750x422,42,3351,3686,3.57.,4.08.,avc1.4D401F,mp4a.40.2,Low Latency
1741549973491,1280x720,1280x720,750x422,42,3351,3686,3.57.,4.08.,avc1.4D401F,mp4a.40.2,Low Latency
1741549973892,1280x720,1280x720,750x422,57,3351,3686,3.59.,4.08.,avc1.4D401F,mp4a.40.2,Low Latency
1741549974293,1280x720,1280x720,750x422,57,3351,3686,3.59.,4.08.,avc1.4D401F,mp4a.40.2,Low Latency
1741549974693,1280x720,1280x720,750x422,57,3351,3686,3.59.,4.08.,avc1.4D401F,mp4a.40.2,Low Latency
1741549975093,1280x720,1280x720,750x422,105,2714,3206,3.56.,3.98.,avc1.4D401F,mp4a.40.2,Low Latency
1741549975494,1280x720,1280x720,750x422,105,2714,3206,3.56.,3.98.,avc1.4D401F,mp4a.40.2,Low Latency
1741549975895,1280x720,1280x720,750x422,56,2714,3206,3.54.,3.98.,avc1.4D401F,mp4a.40.2,Low Latency
1741549976296,1280x720,1280x720,750x422,56,2714,3206,3.54.,3.98.,avc1.4D401F,mp4a.40.2,Low Latency
1741549976697,1280x720,1280x720,750x422,56,2714,3206,3.54.,3.98.,avc1.4D401F,mp4a.40.2,Low Latency
1741549977098,1280x720,1280x720,750x422,94,3173,3468,3.56.,3.84.,avc1.4D401F,mp4a.40.2,Low Latency
1741549977499,1280x720,1280x720,750x422,94,3173,3468,3.56.,3.84.,avc1.4D401F,mp4a.40.2,Low Latency
1741549977899,1280x720,1280x720,750x422,68,3173,3468,3.53.,3.84.,avc1.4D401F,mp4a.40.2,Low Latency
1741549978305,1280x720,1280x720,750x422,68,3173,3468,3.53.,3.84.,avc1.4D401F,mp4a.40.2,Low Latency
1741549978707,1280x720,1280x720,750x422,68,3173,3468,3.53.,3.84.,avc1.4D401F,mp4a.40.2,Low Latency
1741549979108,1280x720,1280x720,750x422,50,3121,3526,3.61.,3.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741549979509,1280x720,1280x720,750x422,50,3121,3526,3.61.,3.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741549979909,1280x720,1280x720,750x422,68,3121,3526,3.57.,3.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741549980310,1280x720,1280x720,750x422,68,3121,3526,3.57.,3.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741549980715,1280x720,1280x720,750x422,68,3121,3526,3.57.,3.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741549981116,1280x720,1280x720,750x422,76,3125,3544,3.54.,4.10.,avc1.4D401F,mp4a.40.2,Low Latency
1741549981517,1280x720,1280x720,750x422,76,3125,3544,3.54.,4.10.,avc1.4D401F,mp4a.40.2,Low Latency
1741549981917,1280x720,1280x720,750x422,73,3125,3544,3.59.,4.10.,avc1.4D401F,mp4a.40.2,Low Latency
1741549982323,1280x720,1280x720,750x422,73,3125,3544,3.59.,4.10.,avc1.4D401F,mp4a.40.2,Low Latency
1741549982724,1280x720,1280x720,750x422,73,3125,3544,3.59.,4.10.,avc1.4D401F,mp4a.40.2,Low Latency
1741549983124,1280x720,1280x720,750x422,53,3045,3523,3.52.,3.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741549983525,1280x720,1280x720,750x422,53,3045,3523,3.52.,3.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741549983926,1280x720,1280x720,750x422,72,3045,3523,3.54.,3.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741549984325,1280x720,1280x720,750x422,72,3045,3523,3.54.,3.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741549984726,1280x720,1280x720,750x422,68,3011,3431,3.61.,4.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741549985126,1280x720,1280x720,750x422,68,3011,3431,3.61.,4.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741549985527,1280x720,1280x720,750x422,68,3011,3431,3.61.,4.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741549985927,1280x720,1280x720,750x422,57,3011,3431,3.56.,4.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741549986328,1280x720,1280x720,750x422,57,3011,3431,3.56.,4.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741549986728,1280x720,1280x720,750x422,61,3300,3642,3.44.,3.92.,avc1.4D401F,mp4a.40.2,Low Latency
1741549987129,1280x720,1280x720,750x422,61,3300,3642,3.44.,3.92.,avc1.4D401F,mp4a.40.2,Low Latency
1741549987529,1280x720,1280x720,750x422,61,3300,3642,3.44.,3.92.,avc1.4D401F,mp4a.40.2,Low Latency
1741549987929,1280x720,1280x720,750x422,79,3300,3642,3.57.,3.92.,avc1.4D401F,mp4a.40.2,Low Latency
1741549988331,1280x720,1280x720,750x422,79,3300,3642,3.57.,3.92.,avc1.4D401F,mp4a.40.2,Low Latency
1741549988735,1280x720,1280x720,750x422,56,3081,3436,3.57.,4.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741549989136,1280x720,1280x720,750x422,56,3081,3436,3.57.,4.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741549989537,1280x720,1280x720,750x422,56,3081,3436,3.57.,4.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741549989937,1280x720,1280x720,750x422,33,3081,3436,3.59.,4.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741549990337,1280x720,1280x720,750x422,33,3081,3436,3.59.,4.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741549990740,1280x720,1280x720,750x422,45,3399,3473,3.62.,3.94.,avc1.4D401F,mp4a.40.2,Low Latency
1741549991139,1280x720,1280x720,750x422,45,3399,3473,3.62.,3.94.,avc1.4D401F,mp4a.40.2,Low Latency
1741549991540,1280x720,1280x720,750x422,45,3399,3473,3.62.,3.94.,avc1.4D401F,mp4a.40.2,Low Latency
1741549991941,1280x720,1280x720,750x422,89,3399,3473,3.62.,3.94.,avc1.4D401F,mp4a.40.2,Low Latency
1741549992347,1280x720,1280x720,750x422,89,3399,3473,3.62.,3.94.,avc1.4D401F,mp4a.40.2,Low Latency
1741549992750,1280x720,1280x720,750x422,98,2801,3204,3.57.,3.84.,avc1.4D401F,mp4a.40.2,Low Latency
1741549993150,1280x720,1280x720,750x422,98,2801,3204,3.57.,3.84.,avc1.4D401F,mp4a.40.2,Low Latency
1741549993550,1280x720,1280x720,750x422,98,2801,3204,3.57.,3.84.,avc1.4D401F,mp4a.40.2,Low Latency
1741549993951,1280x720,1280x720,750x422,72,2801,3204,3.55.,3.84.,avc1.4D401F,mp4a.40.2,Low Latency
1741549994352,1280x720,1280x720,750x422,72,2801,3204,3.55.,3.84.,avc1.4D401F,mp4a.40.2,Low Latency
1741549994754,1280x720,1280x720,750x422,53,2969,3335,3.59.,3.94.,avc1.4D401F,mp4a.40.2,Low Latency
1741549995154,1280x720,1280x720,750x422,53,2969,3335,3.59.,3.94.,avc1.4D401F,mp4a.40.2,Low Latency
1741549995555,1280x720,1280x720,750x422,53,2969,3335,3.59.,3.94.,avc1.4D401F,mp4a.40.2,Low Latency
1741549995956,1280x720,1280x720,750x422,71,2969,3335,3.57.,3.94.,avc1.4D401F,mp4a.40.2,Low Latency
1741549996356,1280x720,1280x720,750x422,71,2969,3335,3.57.,3.94.,avc1.4D401F,mp4a.40.2,Low Latency
1741549996757,1280x720,1280x720,750x422,62,3253,3536,3.58.,4.17.,avc1.4D401F,mp4a.40.2,Low Latency
1741549997158,1280x720,1280x720,750x422,62,3253,3536,3.58.,4.17.,avc1.4D401F,mp4a.40.2,Low Latency
1741549997559,1280x720,1280x720,750x422,62,3253,3536,3.58.,4.17.,avc1.4D401F,mp4a.40.2,Low Latency
1741549997960,1280x720,1280x720,750x422,45,3253,3536,3.59.,4.17.,avc1.4D401F,mp4a.40.2,Low Latency
1741549998362,1280x720,1280x720,750x422,45,3253,3536,3.59.,4.17.,avc1.4D401F,mp4a.40.2,Low Latency
1741549998762,1280x720,1280x720,750x422,26,3253,3536,3.04.,3.96.,avc1.4D401F,mp4a.40.2,Low Latency
1741549999163,1280x720,1280x720,750x422,26,3253,3536,3.04.,3.96.,avc1.4D401F,mp4a.40.2,Low Latency
1741549999563,1280x720,1280x720,750x422,26,3253,3536,3.04.,3.96.,avc1.4D401F,mp4a.40.2,Low Latency
1741549999967,1280x720,1280x720,750x422,34,3253,3588,2.06.,3.96.,avc1.4D401F,mp4a.40.2,Low Latency
1741550000367,1280x720,1280x720,750x422,34,3253,3588,2.06.,3.96.,avc1.4D401F,mp4a.40.2,Low Latency
1741550000768,1280x720,1280x720,750x422,57,2921,3718,3.49.,3.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741550001168,1280x720,1280x720,750x422,57,2921,3718,3.49.,3.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741550001570,1280x720,1280x720,750x422,57,2921,3718,3.49.,3.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741550001971,1280x720,1280x720,750x422,93,2921,3718,3.44.,3.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741550002370,1280x720,1280x720,750x422,93,2921,3718,3.44.,3.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741550002775,1280x720,1280x720,750x422,50,3296,3829,3.54.,4.09.,avc1.4D401F,mp4a.40.2,Low Latency
1741550003178,1280x720,1280x720,750x422,50,3296,3829,3.54.,4.09.,avc1.4D401F,mp4a.40.2,Low Latency
1741550003578,1280x720,1280x720,750x422,50,3296,3829,3.54.,4.09.,avc1.4D401F,mp4a.40.2,Low Latency
1741550003979,1280x720,1280x720,750x422,57,3296,3829,3.58.,4.09.,avc1.4D401F,mp4a.40.2,Low Latency
1741550004380,1280x720,1280x720,750x422,57,3296,3829,3.58.,4.09.,avc1.4D401F,mp4a.40.2,Low Latency
1741550004779,1280x720,1280x720,750x422,57,2959,3670,3.57.,4.10.,avc1.4D401F,mp4a.40.2,Low Latency
1741550005180,1280x720,1280x720,750x422,57,2959,3670,3.57.,4.10.,avc1.4D401F,mp4a.40.2,Low Latency
1741550005580,1280x720,1280x720,750x422,57,2959,3670,3.57.,4.10.,avc1.4D401F,mp4a.40.2,Low Latency
1741550005980,1280x720,1280x720,750x422,57,2959,3670,3.55.,4.10.,avc1.4D401F,mp4a.40.2,Low Latency
1741550006380,1280x720,1280x720,750x422,57,2959,3670,3.55.,4.10.,avc1.4D401F,mp4a.40.2,Low Latency
1741550006781,1280x720,1280x720,750x422,54,2984,3427,3.51.,3.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741550007182,1280x720,1280x720,750x422,54,2984,3427,3.51.,3.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741550007583,1280x720,1280x720,750x422,54,2984,3427,3.51.,3.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741550007984,1280x720,1280x720,750x422,49,2984,3427,3.62.,3.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741550008386,1280x720,1280x720,750x422,49,2984,3427,3.62.,3.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741550008786,1280x720,1280x720,750x422,65,3220,3564,3.61.,4.10.,avc1.4D401F,mp4a.40.2,Low Latency
1741550009186,1280x720,1280x720,750x422,65,3220,3564,3.61.,4.10.,avc1.4D401F,mp4a.40.2,Low Latency
1741550009589,1280x720,1280x720,750x422,65,3220,3564,3.61.,4.10.,avc1.4D401F,mp4a.40.2,Low Latency
1741550009990,1280x720,1280x720,750x422,53,3220,3564,3.53.,4.10.,avc1.4D401F,mp4a.40.2,Low Latency
1741550010391,1280x720,1280x720,750x422,53,3220,3564,3.53.,4.10.,avc1.4D401F,mp4a.40.2,Low Latency
1741550010792,1280x720,1280x720,750x422,30,2966,3413,3.59.,3.96.,avc1.4D401F,mp4a.40.2,Low Latency
1741550011193,1280x720,1280x720,750x422,30,2966,3413,3.59.,3.96.,avc1.4D401F,mp4a.40.2,Low Latency
1741550011592,1280x720,1280x720,750x422,90,2966,3413,3.57.,3.96.,avc1.4D401F,mp4a.40.2,Low Latency
1741550011993,1280x720,1280x720,750x422,90,2966,3413,3.57.,3.96.,avc1.4D401F,mp4a.40.2,Low Latency
1741550012394,1280x720,1280x720,750x422,90,2966,3413,3.57.,3.96.,avc1.4D401F,mp4a.40.2,Low Latency
1741550012795,1280x720,1280x720,750x422,95,3025,2855,3.58.,3.84.,avc1.4D401F,mp4a.40.2,Low Latency
1741550013196,1280x720,1280x720,750x422,95,3025,2855,3.58.,3.84.,avc1.4D401F,mp4a.40.2,Low Latency
1741550013597,1280x720,1280x720,750x422,95,3025,2855,3.58.,3.84.,avc1.4D401F,mp4a.40.2,Low Latency
1741550013999,1280x720,1280x720,750x422,64,3025,2855,3.55.,3.84.,avc1.4D401F,mp4a.40.2,Low Latency
1741550014403,1280x720,1280x720,750x422,64,3025,2855,3.55.,3.84.,avc1.4D401F,mp4a.40.2,Low Latency
1741550014806,1280x720,1280x720,750x422,72,3063,3465,3.55.,4.04.,avc1.4D401F,mp4a.40.2,Low Latency
1741550015207,1280x720,1280x720,750x422,72,3063,3465,3.55.,4.04.,avc1.4D401F,mp4a.40.2,Low Latency
1741550015610,1280x720,1280x720,750x422,72,3063,3465,3.55.,4.04.,avc1.4D401F,mp4a.40.2,Low Latency
1741550016011,1280x720,1280x720,750x422,49,3063,3465,3.35.,4.04.,avc1.4D401F,mp4a.40.2,Low Latency
1741550016411,1280x720,1280x720,750x422,49,3063,3465,3.35.,4.04.,avc1.4D401F,mp4a.40.2,Low Latency
1741550016810,1280x720,1280x720,750x422,74,3122,3606,3.61.,3.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741550017215,1280x720,1280x720,750x422,74,3122,3606,3.61.,3.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741550017617,1280x720,1280x720,750x422,74,3122,3606,3.61.,3.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741550018017,1280x720,1280x720,750x422,79,3122,3606,3.61.,3.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741550018424,1280x720,1280x720,750x422,79,3122,3606,3.61.,3.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741550018824,1280x720,1280x720,750x422,42,3413,3644,3.56.,4.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741550019224,1280x720,1280x720,750x422,42,3413,3644,3.56.,4.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741550019625,1280x720,1280x720,750x422,42,3413,3644,3.56.,4.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741550020026,1280x720,1280x720,750x422,64,3413,3644,3.57.,4.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741550020426,1280x720,1280x720,750x422,64,3413,3644,3.57.,4.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741550020827,1280x720,1280x720,750x422,79,3097,3628,3.54.,3.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741550021229,1280x720,1280x720,750x422,79,3097,3628,3.54.,3.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741550021631,1280x720,1280x720,750x422,79,3097,3628,3.54.,3.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741550022030,1280x720,1280x720,750x422,78,3097,3628,3.55.,3.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741550022430,1280x720,1280x720,750x422,78,3097,3628,3.55.,3.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741550022831,1280x720,1280x720,750x422,60,3051,3443,3.58.,4.04.,avc1.4D401F,mp4a.40.2,Low Latency
1741550023232,1280x720,1280x720,750x422,60,3051,3443,3.58.,4.04.,avc1.4D401F,mp4a.40.2,Low Latency
1741550023631,1280x720,1280x720,750x422,60,3051,3443,3.58.,4.04.,avc1.4D401F,mp4a.40.2,Low Latency
1741550024032,1280x720,1280x720,750x422,67,3051,3443,3.52.,4.04.,avc1.4D401F,mp4a.40.2,Low Latency
1741550024433,1280x720,1280x720,750x422,67,3051,3443,3.52.,4.04.,avc1.4D401F,mp4a.40.2,Low Latency
1741550024834,1280x720,1280x720,750x422,100,3106,3483,3.61.,3.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741550025235,1280x720,1280x720,750x422,100,3106,3483,3.61.,3.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741550025636,1280x720,1280x720,750x422,100,3106,3483,3.61.,3.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741550026037,1280x720,1280x720,750x422,64,3106,3483,3.55.,3.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741550026439,1280x720,1280x720,750x422,64,3106,3483,3.55.,3.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741550026843,1280x720,1280x720,750x422,64,3106,3483,3.55.,3.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741550027244,1280x720,1280x720,750x422,53,3103,3550,3.58.,4.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741550027644,1280x720,1280x720,750x422,53,3103,3550,3.58.,4.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741550028044,1280x720,1280x720,750x422,68,3103,3550,3.58.,4.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741550028444,1280x720,1280x720,750x422,68,3103,3550,3.58.,4.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741550028843,1280x720,1280x720,750x422,68,3083,3476,3.57.,3.99.,avc1.4D401F,mp4a.40.2,Low Latency
1741550029244,1280x720,1280x720,750x422,68,3083,3476,3.57.,3.99.,avc1.4D401F,mp4a.40.2,Low Latency
1741550029646,1280x720,1280x720,750x422,68,3083,3476,3.57.,3.99.,avc1.4D401F,mp4a.40.2,Low Latency
1741550030047,1280x720,1280x720,750x422,83,3083,3476,3.49.,3.99.,avc1.4D401F,mp4a.40.2,Low Latency
1741550030447,1280x720,1280x720,750x422,83,3083,3476,3.49.,3.99.,avc1.4D401F,mp4a.40.2,Low Latency
1741550030848,1280x720,1280x720,750x422,60,3053,3383,3.55.,4.03.,avc1.4D401F,mp4a.40.2,Low Latency
1741550031249,1280x720,1280x720,750x422,60,3053,3383,3.55.,4.03.,avc1.4D401F,mp4a.40.2,Low Latency
1741550031649,1280x720,1280x720,750x422,60,3053,3383,3.55.,4.03.,avc1.4D401F,mp4a.40.2,Low Latency
1741550032051,1280x720,1280x720,750x422,90,3053,3383,3.55.,4.03.,avc1.4D401F,mp4a.40.2,Low Latency
1741550032452,1280x720,1280x720,750x422,90,3053,3383,3.55.,4.03.,avc1.4D401F,mp4a.40.2,Low Latency
1741550032853,1280x720,1280x720,750x422,58,3149,3451,3.60.,4.10.,avc1.4D401F,mp4a.40.2,Low Latency
1741550033256,1280x720,1280x720,750x422,58,3149,3451,3.60.,4.10.,avc1.4D401F,mp4a.40.2,Low Latency
1741550033657,1280x720,1280x720,750x422,58,3149,3451,3.60.,4.10.,avc1.4D401F,mp4a.40.2,Low Latency
1741550034058,1280x720,1280x720,750x422,88,3149,3451,3.60.,4.10.,avc1.4D401F,mp4a.40.2,Low Latency
1741550034459,1280x720,1280x720,750x422,60,3149,3451,2.84.,3.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741550034860,1280x720,1280x720,750x422,60,3149,3451,2.84.,3.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741550035261,1280x720,1280x720,750x422,60,3149,3451,2.84.,3.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741550035661,1280x720,1280x720,750x422,60,3149,3451,2.84.,3.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741550036061,1280x720,1280x720,750x422,56,3202,1924,3.57.,3.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741550036462,1280x720,1280x720,750x422,56,3202,1924,3.57.,3.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741550036862,1280x720,1280x720,750x422,33,3002,3560,3.59.,4.03.,avc1.4D401F,mp4a.40.2,Low Latency
1741550037263,1280x720,1280x720,750x422,33,3002,3560,3.59.,4.03.,avc1.4D401F,mp4a.40.2,Low Latency
1741550037664,1280x720,1280x720,750x422,33,3002,3560,3.59.,4.03.,avc1.4D401F,mp4a.40.2,Low Latency
1741550038066,1280x720,1280x720,750x422,45,3002,3560,3.59.,4.03.,avc1.4D401F,mp4a.40.2,Low Latency
1741550038467,1280x720,1280x720,750x422,45,3002,3560,3.59.,4.03.,avc1.4D401F,mp4a.40.2,Low Latency
1741550038867,1280x720,1280x720,750x422,56,3042,3499,3.57.,3.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741550039268,1280x720,1280x720,750x422,56,3042,3499,3.57.,3.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741550039669,1280x720,1280x720,750x422,56,3042,3499,3.57.,3.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741550040069,1280x720,1280x720,750x422,79,3042,3499,3.58.,3.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741550040469,1280x720,1280x720,750x422,79,3042,3499,3.58.,3.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741550040871,1280x720,1280x720,750x422,49,3061,3523,3.60.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550041272,1280x720,1280x720,750x422,49,3061,3523,3.60.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550041672,1280x720,1280x720,750x422,49,3061,3523,3.60.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550042073,1280x720,1280x720,750x422,49,3061,3523,3.56.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550042473,1280x720,1280x720,750x422,49,3061,3523,3.56.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550042874,1280x720,1280x720,750x422,45,3102,3511,3.57.,3.87.,avc1.4D401F,mp4a.40.2,Low Latency
