UTC_Timestamp,Download_Resolution,Download_Bitrate,Bandwidth_Estimate,FPS,Skipped_Frames,Buffer_Size,Latency_To_Broadcaster,Codecs,Protocol,Latency_Mode
1741548243094,256x144,256x144,750x422,15,560,724,20.41.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548243496,256x144,256x144,750x422,15,560,724,20.41.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548243898,256x144,256x144,750x422,19,560,724,20.42.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548244297,256x144,256x144,750x422,19,560,724,20.42.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548244699,256x144,256x144,750x422,23,560,709,20.42.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548245100,256x144,256x144,750x422,23,560,709,20.42.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548245501,256x144,256x144,750x422,23,560,709,20.42.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548245901,256x144,256x144,750x422,26,530,709,20.40.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548246300,256x144,256x144,750x422,26,530,709,20.40.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548246700,256x144,256x144,750x422,26,530,709,19.81.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548247101,256x144,256x144,750x422,26,530,709,19.81.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548247502,256x144,256x144,750x422,26,530,709,19.81.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548247902,256x144,256x144,750x422,25,578,614,20.45.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548248301,256x144,256x144,750x422,25,578,614,20.45.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548248702,256x144,256x144,750x422,11,589,774,20.42.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548249103,256x144,256x144,750x422,11,589,774,20.42.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548249503,256x144,256x144,750x422,11,589,774,20.42.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548249904,256x144,256x144,750x422,23,589,774,20.41.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548250305,256x144,256x144,750x422,23,589,774,20.41.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548250706,256x144,256x144,750x422,30,536,741,20.45.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548251106,256x144,256x144,750x422,30,536,741,20.45.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548251507,256x144,256x144,750x422,30,536,741,20.45.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548251907,256x144,256x144,750x422,19,536,741,20.47.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548252308,256x144,256x144,750x422,19,536,741,20.47.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548252710,256x144,256x144,750x422,23,535,625,20.41.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548253110,256x144,256x144,750x422,23,535,625,20.41.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548253511,256x144,256x144,750x422,23,535,625,20.41.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548253915,256x144,256x144,750x422,19,535,625,20.45.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548254316,256x144,256x144,750x422,19,535,625,20.45.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548254716,256x144,256x144,750x422,11,622,736,20.41.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548255116,256x144,256x144,750x422,11,622,736,20.41.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548255517,256x144,256x144,750x422,11,622,736,20.41.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548255918,640x360,640x360,750x422,30,622,736,20.45.,21.08.,avc1.4D401F,mp4a.40.2,Low Latency
1741548256319,640x360,640x360,750x422,30,622,736,20.45.,21.08.,avc1.4D401F,mp4a.40.2,Low Latency
1741548256721,640x360,640x360,750x422,26,622,644,20.39.,21.08.,avc1.4D401F,mp4a.40.2,Low Latency
1741548257122,640x360,640x360,750x422,26,622,644,20.39.,21.08.,avc1.4D401F,mp4a.40.2,Low Latency
1741548257522,640x360,640x360,750x422,26,622,644,20.39.,21.08.,avc1.4D401F,mp4a.40.2,Low Latency
1741548257927,640x360,640x360,750x422,34,470,644,20.36.,21.03.,avc1.4D401F,mp4a.40.2,Low Latency
1741548258328,640x360,640x360,750x422,34,470,644,20.36.,21.03.,avc1.4D401F,mp4a.40.2,Low Latency
1741548258729,640x360,640x360,750x422,26,585,731,20.42.,21.03.,avc1.4D401F,mp4a.40.2,Low Latency
1741548259133,640x360,640x360,750x422,26,585,731,20.42.,21.03.,avc1.4D401F,mp4a.40.2,Low Latency
1741548259534,640x360,640x360,750x422,26,585,731,20.42.,21.03.,avc1.4D401F,mp4a.40.2,Low Latency
1741548259935,640x360,640x360,750x422,30,585,731,20.40.,20.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741548260336,640x360,640x360,750x422,30,585,731,20.40.,20.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741548260736,640x360,640x360,750x422,35,585,766,20.23.,20.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741548261137,640x360,640x360,750x422,35,585,766,20.23.,20.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741548261538,640x360,640x360,750x422,35,585,766,20.23.,20.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741548261938,640x360,640x360,750x422,30,748,766,20.27.,21.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741548262338,640x360,640x360,750x422,30,748,766,20.27.,21.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741548262739,640x360,640x360,750x422,38,608,776,20.21.,21.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741548263139,640x360,640x360,750x422,38,608,776,20.21.,21.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741548263540,640x360,640x360,750x422,38,608,776,20.21.,21.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741548263941,640x360,640x360,750x422,30,608,776,20.15.,20.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741548264345,640x360,640x360,750x422,30,608,776,20.15.,20.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741548264744,640x360,640x360,750x422,26,608,728,19.92.,20.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741548265145,640x360,640x360,750x422,26,608,728,19.92.,20.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741548265545,640x360,640x360,750x422,26,608,728,19.92.,20.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741548265947,640x360,640x360,750x422,26,608,728,19.92.,20.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741548266347,640x360,640x360,750x422,26,608,728,19.92.,20.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741548266748,640x360,640x360,750x422,31,498,778,20.19.,22.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741548267150,640x360,640x360,750x422,31,498,778,20.19.,22.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741548267550,640x360,640x360,750x422,31,498,778,20.19.,22.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741548267951,640x360,640x360,750x422,34,498,778,20.16.,20.79.,avc1.4D401F,mp4a.40.2,Low Latency
1741548268352,640x360,640x360,750x422,34,498,778,20.16.,20.79.,avc1.4D401F,mp4a.40.2,Low Latency
1741548268753,640x360,640x360,750x422,23,526,683,20.02.,20.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741548269154,640x360,640x360,750x422,23,526,683,20.02.,20.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741548269556,640x360,640x360,750x422,23,526,683,20.02.,20.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741548269956,640x360,640x360,750x422,19,526,683,19.80.,20.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741548270357,640x360,640x360,750x422,19,526,683,19.80.,20.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741548270759,640x360,640x360,750x422,34,555,726,20.04.,20.52.,avc1.4D401F,mp4a.40.2,Low Latency
1741548271160,640x360,640x360,750x422,34,555,726,20.04.,20.52.,avc1.4D401F,mp4a.40.2,Low Latency
1741548271562,640x360,640x360,750x422,34,555,726,20.04.,20.52.,avc1.4D401F,mp4a.40.2,Low Latency
1741548271963,640x360,640x360,750x422,42,555,726,20.01.,20.52.,avc1.4D401F,mp4a.40.2,Low Latency
1741548272363,640x360,640x360,750x422,42,555,726,20.01.,20.52.,avc1.4D401F,mp4a.40.2,Low Latency
1741548272764,640x360,640x360,750x422,34,576,742,19.91.,20.64.,avc1.4D401F,mp4a.40.2,Low Latency
1741548273166,640x360,640x360,750x422,34,576,742,19.91.,20.64.,avc1.4D401F,mp4a.40.2,Low Latency
1741548273566,640x360,640x360,750x422,34,576,742,19.91.,20.64.,avc1.4D401F,mp4a.40.2,Low Latency
1741548273966,640x360,640x360,750x422,37,576,742,19.88.,20.64.,avc1.4D401F,mp4a.40.2,Low Latency
1741548274368,640x360,640x360,750x422,37,576,742,19.88.,20.64.,avc1.4D401F,mp4a.40.2,Low Latency
1741548274768,640x360,640x360,750x422,22,587,743,19.76.,20.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741548275169,640x360,640x360,750x422,22,587,743,19.76.,20.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741548275569,640x360,640x360,750x422,22,587,743,19.76.,20.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741548275975,640x360,640x360,750x422,23,587,743,19.83.,20.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741548276381,640x360,640x360,750x422,23,587,743,19.83.,20.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741548276780,640x360,640x360,750x422,33,464,643,19.79.,20.36.,avc1.4D401F,mp4a.40.2,Low Latency
1741548277180,640x360,640x360,750x422,33,464,643,19.79.,20.36.,avc1.4D401F,mp4a.40.2,Low Latency
1741548277581,640x360,640x360,750x422,33,464,643,19.79.,20.36.,avc1.4D401F,mp4a.40.2,Low Latency
1741548277982,640x360,640x360,750x422,24,464,643,19.81.,20.36.,avc1.4D401F,mp4a.40.2,Low Latency
1741548278382,640x360,640x360,750x422,24,464,643,19.81.,20.36.,avc1.4D401F,mp4a.40.2,Low Latency
1741548278784,640x360,640x360,750x422,26,613,750,19.80.,20.28.,avc1.4D401F,mp4a.40.2,Low Latency
1741548279186,640x360,640x360,750x422,26,613,750,19.80.,20.28.,avc1.4D401F,mp4a.40.2,Low Latency
1741548279587,640x360,640x360,750x422,26,613,750,19.80.,20.28.,avc1.4D401F,mp4a.40.2,Low Latency
1741548279988,640x360,640x360,750x422,31,613,750,19.77.,20.28.,avc1.4D401F,mp4a.40.2,Low Latency
1741548280389,640x360,640x360,750x422,31,613,750,19.77.,20.28.,avc1.4D401F,mp4a.40.2,Low Latency
1741548280790,640x360,640x360,750x422,23,673,765,19.66.,20.41.,avc1.4D401F,mp4a.40.2,Low Latency
1741548281191,640x360,640x360,750x422,30,673,765,18.22.,20.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548281592,640x360,640x360,750x422,30,673,765,18.22.,20.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548281993,640x360,640x360,750x422,30,673,765,18.22.,20.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548282393,640x360,640x360,750x422,30,673,765,18.22.,20.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548282793,640x360,640x360,750x422,30,673,765,18.22.,20.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548283193,640x360,640x360,750x422,30,673,765,18.22.,20.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548283594,640x360,640x360,750x422,30,673,765,18.22.,20.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548283995,640x360,640x360,750x422,33,561,584,19.59.,20.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548284395,640x360,640x360,750x422,33,561,584,19.59.,20.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548284795,640x360,640x360,750x422,34,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548285196,640x360,640x360,750x422,34,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548285597,640x360,640x360,750x422,34,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548285997,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548286398,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548286798,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548287199,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548287599,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548288000,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548288400,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548288801,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548289201,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548289601,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548290002,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548290403,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548290804,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548291205,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548291606,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548292007,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548292407,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548292807,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548293207,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548293608,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548294009,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548294410,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548294810,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548295211,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548295612,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548296013,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548296414,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548296815,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548297215,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548297615,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548298016,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548298416,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548298817,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548299217,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548299617,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548300018,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548300419,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548300820,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548301220,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548301620,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548302022,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548302425,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548302826,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548303226,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548303627,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548304028,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548304429,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548304830,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548305231,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548305632,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548306032,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548306432,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548306831,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548307231,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548307632,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548308033,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548308433,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548308833,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548309234,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548309635,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548310036,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548310435,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548310835,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548311236,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548311637,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548312037,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548312437,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548312837,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548313238,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548313638,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548314039,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548314439,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548314839,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548315239,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548315640,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548316040,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548316441,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548316842,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548317242,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548317643,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548318043,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548318444,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548318845,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548319246,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548319646,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548320046,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548320447,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548320846,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548321247,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548321647,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548322047,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548322447,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548322848,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548323247,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548323648,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548324049,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548324450,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548324850,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548325250,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548325651,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548326051,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548326451,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548326851,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548327250,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548327651,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548328051,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548328452,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548328853,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548329254,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548329654,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548330054,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548330454,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548330855,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548331256,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548331657,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548332056,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548332457,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548332858,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548333258,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548333657,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548334058,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548334459,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548334860,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548335260,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548335660,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548336060,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548336461,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548336862,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548337263,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548337663,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548338064,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741548338464,640x360,640x360,750x422,10,537,756,300.03.,20.30.,avc1.4D401F,mp4a.40.2,Low Latency
